District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Budapest III. kerulete,47.570096,19.037062,Római Parti Kőkert,47.56720676887072,19.064729104190846,Art Gallery
Budapest III. kerulete,47.570096,19.037062,Thor Gym Óbuda,47.5504566664308,19.046298421555704,Gym
Budapest III. kerulete,47.570096,19.037062,Team Fitness,47.58110992158615,19.04941120333916,Gym / Fitness Center
Budapest III. kerulete,47.570096,19.037062,Lido Fitness,47.57256010622615,19.064369907379007,Gym
Budapest III. kerulete,47.570096,19.037062,III. Kerületi TVE,47.55125003697111,19.035806125979718,Soccer Field
Budapest III. kerulete,47.570096,19.037062,Fogarasi Síiskola,47.55147750250398,19.025287250493196,Ski Area
Budapest III. kerulete,47.570096,19.037062,Ínyenc Kert Étterem,47.54914600091306,19.029009129969253,Eastern European Restaurant
Budapest III. kerulete,47.570096,19.037062,Nánási udvar,47.57087628007486,19.062071488762516,Farmers Market
Budapest III. kerulete,47.570096,19.037062,Cafe Fontana,47.57150587334897,19.061616448943564,Café
Budapest III. kerulete,47.570096,19.037062,ALDI,47.57968585008298,19.0499134511006,Supermarket
Budapest III. kerulete,47.570096,19.037062,Burger King,47.564401560986326,19.022234773778074,Fast Food Restaurant
Budapest III. kerulete,47.570096,19.037062,Papírtigris,47.548456041616404,19.028586014950033,Asian Restaurant
Budapest III. kerulete,47.570096,19.037062,Golyós Sörkert,47.57443274424265,19.065553887956863,Beer Garden
Budapest III. kerulete,47.570096,19.037062,Evezős Sörkert,47.57245603358311,19.065162225157998,Beer Garden
Budapest III. kerulete,47.570096,19.037062,Platán Söröző,47.56952414051742,19.06472689509277,Food
Budapest III. kerulete,47.570096,19.037062,Orange-Bike Római part,47.5708224212645,19.065065553539327,Beer Garden
Budapest III. kerulete,47.570096,19.037062,KFC,47.550137469445275,19.042587792960735,Fast Food Restaurant
Budapest III. kerulete,47.570096,19.037062,Park Coffee & Kitchen,47.560634378960536,19.052838324580705,Bistro
Budapest III. kerulete,47.570096,19.037062,Jancsi büfé,47.57033326585261,19.06512431184916,Eastern European Restaurant
Budapest III. kerulete,47.570096,19.037062,Sunny,47.54902133258644,19.043356816292096,Diner
Budapest III. kerulete,47.570096,19.037062,Pók Cafe,47.5697147384059,19.048674703348116,Karaoke Bar
Budapest III. kerulete,47.570096,19.037062,Emil cukrászda,47.5715179597209,19.015546585279917,Dessert Shop
Budapest III. kerulete,47.570096,19.037062,frankie's food truck,47.57102121720555,19.062096587145014,Burger Joint
Budapest III. kerulete,47.570096,19.037062,River Café Csillaghegy,47.58599590842157,19.047123850495904,Restaurant
Budapest III. kerulete,47.570096,19.037062,Nyárfás Kávéház,47.57051041499943,19.06512600890541,Diner
Budapest III. kerulete,47.570096,19.037062,Pólónagyker,47.56024138138715,19.030794651101086,Clothing Store
Budapest III. kerulete,47.570096,19.037062,Graphisoft Étterem,47.56019549003578,19.055461597053654,Restaurant
Budapest III. kerulete,47.570096,19.037062,Csónakház Mulató,47.57152511944431,19.06505393592761,Beer Garden
Budapest III. kerulete,47.570096,19.037062,Party Sörkert,47.5730675206703,19.06540300259701,Beer Garden
Budapest III. kerulete,47.570096,19.037062,New Garden Kertáruház,47.57364589989765,19.015886512256643,Flower Shop
Budapest III. kerulete,47.570096,19.037062,Aquincum,47.56375681001948,19.049359560012817,Historic Site
Budapest III. kerulete,47.570096,19.037062,Hekk Drive,47.57315496612185,19.06548094421602,Pub
Budapest III. kerulete,47.570096,19.037062,Hekk Mester,47.57346083432932,19.065309492187357,Fish & Chips Shop
Budapest III. kerulete,47.570096,19.037062,Bíbic Büfé,47.57065281103738,19.06512835818857,Restaurant
Budapest III. kerulete,47.570096,19.037062,Gumi-Profi,47.56246318783391,19.02987701841542,Auto Garage
Budapest III. kerulete,47.570096,19.037062,Kiscsillag Étterem,47.58568787205752,19.045121669769287,Hungarian Restaurant
Budapest III. kerulete,47.570096,19.037062,Leander Terasz,47.57316300723048,19.065470726513826,Fish & Chips Shop
Budapest III. kerulete,47.570096,19.037062,Spar Aquincum,47.57314461110908,19.048966575251963,Grocery Store
Budapest III. kerulete,47.570096,19.037062,Mocsaras Airfield-heliport,47.570268156930894,19.038340560974216,Heliport
Budapest III. kerulete,47.570096,19.037062,Ász Pékség,47.56848942557373,19.051183329463136,Bakery
Budapest III. kerulete,47.570096,19.037062,Lehmann Pékség És Serfőzde,47.57184020820046,19.029808473206216,Deli / Bodega
Budapest III. kerulete,47.570096,19.037062,Óbudai kocsiszín,47.567521754087984,19.028864296315984,Bus Station
Budapest III. kerulete,47.570096,19.037062,"Óbudai autóbuszgarázs (118, 160, 218, 901, 918, 943, 960)",47.568141542022694,19.0263422235712,Bus Stop
Budapest III. kerulete,47.570096,19.037062,Mészkő park,47.58020904567978,19.031966220657218,Indoor Play Area
Budapest III. kerulete,47.570096,19.037062,Virág,47.565530665135036,19.02211321264923,Flower Shop
Budapest IV. kerulete,47.572625,19.082388,Hodos Tamás Budapesti Tollaslabda Csarnok,47.57485431422696,19.078578003706898,Athletics & Sports
Budapest IV. kerulete,47.572625,19.082388,Bigwall Climbing Gym,47.565300368228144,19.083023348540884,Climbing Gym
Budapest IV. kerulete,47.572625,19.082388,FIRST The Craft Beer Company,47.58127710501113,19.081917249589864,Brewery
Budapest IV. kerulete,47.572625,19.082388,Római part,47.57246810824738,19.065052587247067,Beach
Budapest IV. kerulete,47.572625,19.082388,Praktiker,47.57126538154821,19.079105236591573,Hardware Store
Budapest IV. kerulete,47.572625,19.082388,Fellini Római Kultúrbisztró,47.57709062090597,19.06604164804126,Beach Bar
Budapest IV. kerulete,47.572625,19.082388,Charlie Loft,47.56600957932444,19.0950836157807,Bar
Budapest IV. kerulete,47.572625,19.082388,Csempecentrum,47.57372271908246,19.08273856121015,Furniture / Home Store
Budapest IV. kerulete,47.572625,19.082388,Nap Bácsi,47.57756039727145,19.066131524464247,Beer Garden
Budapest IV. kerulete,47.572625,19.082388,Egyelek+,47.5606593265157,19.08719319469664,Gastropub
Budapest IV. kerulete,47.572625,19.082388,Semsey Aladár Park,47.563664868438245,19.09476399421692,Park
Budapest IV. kerulete,47.572625,19.082388,Újpesti Piac és Vásárcsarnok,47.5625655801986,19.090303624169795,Farmers Market
Budapest IV. kerulete,47.572625,19.082388,Lidl,47.559200196110716,19.07818340222145,Supermarket
Budapest IV. kerulete,47.572625,19.082388,Springday Health Club,47.56024257933677,19.087034473136892,Gym / Fitness Center
Budapest IV. kerulete,47.572625,19.082388,Kupak És Dugó,47.57130313863858,19.06498684747258,Wine Bar
Budapest IV. kerulete,47.572625,19.082388,Feng Lai,47.557454612910846,19.078999910082434,Chinese Restaurant
Budapest IV. kerulete,47.572625,19.082388,Népszigeti Kutyaiskola,47.564344644962304,19.073425669256824,Dog Run
Budapest IV. kerulete,47.572625,19.082388,Bikram Yoga Újpest,47.55843660732493,19.085503784345256,Yoga Studio
Budapest IV. kerulete,47.572625,19.082388,Római Sétány,47.56906766923176,19.064293063169323,Park
Budapest IV. kerulete,47.572625,19.082388,Capri Pizza,47.572600083349656,19.103861762656024,Pizza Place
Budapest IV. kerulete,47.572625,19.082388,Kabin,47.56214331409947,19.071176820723878,Beach Bar
Budapest IV. kerulete,47.572625,19.082388,Horváth Pékség,47.56043618514833,19.09704107104507,Bakery
Budapest IV. kerulete,47.572625,19.082388,"Andretti Kávézó, fagyizó és pizzéria",47.56249847942787,19.078421009379703,Pizza Place
Budapest IV. kerulete,47.572625,19.082388,Márió Kifőzde,47.5782672306416,19.086267775199406,Diner
Budapest IV. kerulete,47.572625,19.082388,Jókenyér Pékség - Római,47.57597307096602,19.057993552102147,Bakery
Budapest IV. kerulete,47.572625,19.082388,dm,47.55527747869249,19.079642774858485,Cosmetics Shop
Budapest IV. kerulete,47.572625,19.082388,Otthon Kisvendéglő,47.55898850862514,19.095495142719184,Restaurant
Budapest IV. kerulete,47.572625,19.082388,Gym City Office,47.55397126305708,19.08012282069967,Gym
Budapest IV. kerulete,47.572625,19.082388,Vadgesztenye Cukrászda,47.575671655213476,19.100632667541504,Dessert Shop
Budapest IV. kerulete,47.572625,19.082388,Bagetto,47.570862107385246,19.061915829694644,Coffee Shop
Budapest IV. kerulete,47.572625,19.082388,Szent István tér,47.56267430684722,19.089794602143858,Park
Budapest IV. kerulete,47.572625,19.082388,Farkas-erdő,47.585890492506216,19.106673002243042,Forest
Budapest IV. kerulete,47.572625,19.082388,Két rombusz,47.57414898054914,19.065282507132128,Beer Garden
Budapest IV. kerulete,47.572625,19.082388,Tarzan Park,47.571647673686535,19.11199293899058,Playground
Budapest IV. kerulete,47.572625,19.082388,Calavera,47.56153230974814,19.089099806140204,Mexican Restaurant
Budapest IV. kerulete,47.572625,19.082388,Központ Bisztró,47.56126636627218,19.0897536277771,Gastropub
Budapest IV. kerulete,47.572625,19.082388,This is Melbourne Too,47.5624488220919,19.05387783945958,Coffee Shop
Budapest IV. kerulete,47.572625,19.082388,Holiday Beach Budapest,47.5876614360689,19.068082420187498,Hotel
Budapest IV. kerulete,47.572625,19.082388,Római Parti Futópálya,47.56903181611684,19.06270790535242,Track
Budapest IV. kerulete,47.572625,19.082388,amaSole Jóga Római,47.57265039841344,19.055333577249723,Yoga Studio
Budapest IV. kerulete,47.572625,19.082388,Kakukk Vendéglõ,47.56829567424077,19.091656540454558,Hungarian Restaurant
Budapest IV. kerulete,47.572625,19.082388,Graphisoft Park,47.56071613598805,19.054927825927734,Park
Budapest IV. kerulete,47.572625,19.082388,Alexandros,47.568271110618944,19.051732451444657,Greek Restaurant
Budapest IV. kerulete,47.572625,19.082388,UP Újpesti Rendezvénytér,47.56296,19.086636,Concert Hall
Budapest IV. kerulete,47.572625,19.082388,SDI,47.566246603196134,19.095303736869894,Performing Arts Venue
Budapest IV. kerulete,47.572625,19.082388,Mob Pizza,47.57264697622672,19.055725013477893,Pizza Place
Budapest IV. kerulete,47.572625,19.082388,Gombro'c,47.570999,19.062289,Dumpling Restaurant
Budapest IV. kerulete,47.572625,19.082388,CompMarket Hungary Zrt.,47.587061235708035,19.098878296714073,Electronics Store
Budapest IV. kerulete,47.572625,19.082388,Steve Jobs Emlékhely,47.56190999585655,19.05478618061542,Outdoor Sculpture
Budapest IV. kerulete,47.572625,19.082388,Dominator GYM,47.56128828056988,19.08839619926399,Gym
Budapest IV. kerulete,47.572625,19.082388,Oxygen Cafe,47.56050074817348,19.087227362371415,Café
Budapest IV. kerulete,47.572625,19.082388,Római Kalandpark,47.57463450780502,19.049456115678293,Playground
Budapest IV. kerulete,47.572625,19.082388,Római Parti Kőkert,47.56720676887072,19.064729104190846,Art Gallery
Budapest IV. kerulete,47.572625,19.082388,Újpesti Jégpálya,47.57387642670847,19.084447124125745,Hockey Arena
Budapest IV. kerulete,47.572625,19.082388,Római Teniszakadémia (RTA),47.584234943288884,19.065764225233178,Tennis Court
Budapest IV. kerulete,47.572625,19.082388,Pasa Kebab Döner & Pizza,47.555617432128265,19.09051190769237,Turkish Restaurant
Budapest IV. kerulete,47.572625,19.082388,Sugar!,47.56008330085105,19.096065369572255,Dessert Shop
Budapest IV. kerulete,47.572625,19.082388,Caffe Molinari,47.552951643235396,19.079013261263785,Coffee Shop
Budapest IV. kerulete,47.572625,19.082388,Jysk Újpest,47.566057564910324,19.096964696531813,Furniture / Home Store
Budapest IV. kerulete,47.572625,19.082388,Pépi Söröző,47.55945181898576,19.089314348357064,Pub
Budapest IV. kerulete,47.572625,19.082388,Horváth Cukrászda,47.56015705224085,19.096242133344923,Dessert Shop
Budapest IV. kerulete,47.572625,19.082388,Molo Cafe Restaurant,47.56625764256366,19.06360499965843,Diner
Budapest IV. kerulete,47.572625,19.082388,Lido Fitness,47.57256010622615,19.064369907379007,Gym
Budapest IV. kerulete,47.572625,19.082388,Photoplanet Fotóstúdió,47.564687054752625,19.082243765598733,Photography Lab
Budapest IV. kerulete,47.572625,19.082388,Allegretto Étterem,47.5725489862529,19.055520019596493,Italian Restaurant
Budapest IV. kerulete,47.572625,19.082388,Cziniel Cukrászda és Kávéház,47.5718387536065,19.061956508663428,Dessert Shop
Budapest IV. kerulete,47.572625,19.082388,Victory Fitness,47.561700721553386,19.106414371632273,Gym / Fitness Center
Budapest IV. kerulete,47.572625,19.082388,REX Állatsziget,47.58825881796203,19.1033647760154,Park
Budapest IV. kerulete,47.572625,19.082388,Golyós Sörkert,47.57443274424265,19.065553887956863,Beer Garden
Budapest IV. kerulete,47.572625,19.082388,Evezős Sörkert,47.57245603358311,19.065162225157998,Beer Garden
Budapest IV. kerulete,47.572625,19.082388,Gyöngyösi sétány,47.551121680886965,19.077062567781535,Pedestrian Plaza
Budapest IV. kerulete,47.572625,19.082388,Adria pékség,47.56612651326885,19.09174300940864,Bakery
Budapest IV. kerulete,47.572625,19.082388,Don Pepe,47.555702,19.079468,Pizza Place
Budapest IV. kerulete,47.572625,19.082388,Orange-Bike Római part,47.5708224212645,19.065065553539327,Beer Garden
Budapest IV. kerulete,47.572625,19.082388,Platán Söröző,47.56952414051742,19.06472689509277,Food
Budapest IV. kerulete,47.572625,19.082388,Nánási udvar,47.57087628007486,19.062071488762516,Farmers Market
Budapest IV. kerulete,47.572625,19.082388,Halassy Uszoda,47.58272039339358,19.107009938671215,Pool
Budapest IV. kerulete,47.572625,19.082388,Dodo Büfé,47.57924489584957,19.087398110896324,Burger Joint
Budapest IV. kerulete,47.572625,19.082388,Menü Étterem,47.55740011323592,19.07891995365522,Restaurant
Budapest IV. kerulete,47.572625,19.082388,Kerékbár,47.58145388968888,19.066978143479545,Eastern European Restaurant
Budapest IV. kerulete,47.572625,19.082388,Fit Forma Újpest,47.56213177141901,19.093528267502883,Gym / Fitness Center
Budapest IV. kerulete,47.572625,19.082388,Jancsi büfé,47.57033326585261,19.06512431184916,Eastern European Restaurant
Budapest IV. kerulete,47.572625,19.082388,Hotel Karin,47.57759540394611,19.092570277800082,Hotel
Budapest IV. kerulete,47.572625,19.082388,Cafe Fontana,47.57150587334897,19.061616448943564,Café
Budapest IV. kerulete,47.572625,19.082388,Fressnapf Újpest,47.561220772355426,19.106441266897672,Pet Store
Budapest IV. kerulete,47.572625,19.082388,Csülök Vendéglő,47.57838193153726,19.096070132622177,Restaurant
Budapest IV. kerulete,47.572625,19.082388,Harangvirág cukrászda,47.56107296264198,19.090079239060007,Dessert Shop
Budapest IV. kerulete,47.572625,19.082388,SPAR,47.55501004838981,19.094863608493597,Grocery Store
Budapest IV. kerulete,47.572625,19.082388,Gogo Hami,47.56189015216856,19.099953183309875,Food Truck
Budapest IV. kerulete,47.572625,19.082388,Lidl,47.587770716702266,19.098900577052245,Supermarket
Budapest IV. kerulete,47.572625,19.082388,Magyar Autóklub Vezetéstechnikai Pálya,47.55752211075833,19.082183393384636,Racetrack
Budapest IV. kerulete,47.572625,19.082388,Jack's Burger,47.555645,19.079487,BBQ Joint
Budapest IV. kerulete,47.572625,19.082388,SPAR,47.56648304891879,19.097474084031532,Grocery Store
Budapest IV. kerulete,47.572625,19.082388,Vasmacska,47.56183251894238,19.072850941040777,Hungarian Restaurant
Budapest IV. kerulete,47.572625,19.082388,Római Strandfürdő,47.57481146475501,19.052086523629335,Pool
Budapest IV. kerulete,47.572625,19.082388,Hotel Vitta Superior,47.56647813423622,19.079790871909225,Bed & Breakfast
Budapest IV. kerulete,47.572625,19.082388,GoGo Hami,47.56116730328459,19.09032864646237,Burger Joint
Budapest IV. kerulete,47.572625,19.082388,Nyaloda Fagyizó,47.579794718409815,19.109670684321582,Ice Cream Shop
Budapest IV. kerulete,47.572625,19.082388,Nyárfás Kávéház,47.57051041499943,19.06512600890541,Diner
Budapest IV. kerulete,47.572625,19.082388,A Haverom Burgerháza,47.572219,19.105253,Burger Joint
Budapest V. kerulete,47.501275,19.048857,Espresso Embassy,47.502048,19.050175,Coffee Shop
Budapest V. kerulete,47.501275,19.048857,Four Seasons Hotel Gresham Palace Budapest,47.499885698091845,19.048025038249122,Hotel
Budapest V. kerulete,47.501275,19.048857,Bestsellers könyvesbolt,47.50092187136555,19.050915900874152,Bookstore
Budapest V. kerulete,47.501275,19.048857,Kollázs,47.50002133411405,19.04764179149286,Hungarian Restaurant
Budapest V. kerulete,47.501275,19.048857,Chez Dodo - Artisan Macarons & Café,47.50002173674331,19.05226689943884,Dessert Shop
Budapest V. kerulete,47.501275,19.048857,Börze . Kávéház . Étterem,47.50263808935722,19.049073072272694,Bistro
Budapest V. kerulete,47.501275,19.048857,Gelato Rosa,47.50022800527574,19.05312269926071,Ice Cream Shop
Budapest V. kerulete,47.501275,19.048857,Szent István Bazilika,47.50078611872214,19.053897857666016,Church
Budapest V. kerulete,47.501275,19.048857,Artizán,47.503709,19.052721,Bakery
Budapest V. kerulete,47.501275,19.048857,Zeller Bistro,47.50220674435897,19.052706956863403,Hungarian Restaurant
Budapest V. kerulete,47.501275,19.048857,Sofitel Budapest Chain Bridge,47.49821754789199,19.048168250331855,Hotel
Budapest V. kerulete,47.501275,19.048857,Cipők a Duna-parton,47.503842779973596,19.044917329338645,Outdoor Sculpture
Budapest V. kerulete,47.501275,19.048857,Hotel Moments Budapest,47.50093513704525,19.056553568100565,Hotel
